PolicyRegParamNorm,AverageDiscountedReturn,AverageAction,MaxReturn,StdReturn,AverageAbsY,StdEsReturn,AverageReturn,AverageQLoss,AverageY,AverageQ,Epoch,QFunRegParamNorm,MinReturn,AverageAbsQYDiff,MaxEsReturn,AverageAbsQ,AverageEsReturn,AveragePolicySurr,MinEsReturn
45.76397194,15.051079153,0.190742086859,105.83371854,42.2061775183,5.09758520762,0.0,-11.476113688,0.0298402142861,5.05892416761,5.05798522379,86,92.2635942571,-113.354688558,0.097277695662,-5.98682164431,5.09666164737,-5.98682164431,-5.1208588922,-5.98682164431
46.025042314,12.8217698088,0.243135782552,81.0138858906,88.1506750727,5.1272908939,0.0,-36.4356633877,0.032954417352,5.08980616525,5.08911127226,87,92.5940534833,-375.074018471,0.100620938722,60.6727739521,5.12630237181,60.6727739521,-5.15214551038,60.6727739521
46.2373073432,13.0726407262,0.235416124206,95.5898342251,73.5168801419,5.13002620377,0.0,-11.8242567463,0.0312069280419,5.09180033074,5.0913908915,88,92.8252650665,-181.250644839,0.100865358689,75.9675224737,5.1295959999,75.9675224737,-5.15415437522,75.9675224737
46.5252661373,8.25658710033,0.318202519718,163.328542897,116.091515095,5.18377213347,0.0,-63.2429953135,0.0334547102104,5.14902488087,5.14827655187,89,93.0482901572,-353.911076224,0.0997649948145,123.580501119,5.18298945791,123.580501119,-5.2097460883,123.580501119
46.7585963701,-41.7163319706,0.26399151535,33.4977974218,148.408726709,5.21874698539,68.4498798596,-218.09371,0.0399997729756,5.18675156356,5.18557561108,90,93.2691966291,-520.04656283,0.103187736973,122.0668327,5.21765111577,53.6169528402,-5.24039969257,-14.8329270193
46.9422707331,6.1280737547,0.228624843091,62.5037083594,71.3398120922,5.26358419336,0.0,-74.9065815205,0.0599926179249,5.22677190105,5.22580043078,91,93.4573713264,-194.4190743,0.11179622495,7.77687819968,5.26189655806,7.77687819968,-5.28108249572,7.77687819968
47.1751282806,-35.6600658639,0.309539749776,63.0490974347,85.3459001572,5.31789580508,0.0,-148.517674845,0.0453659400001,5.27777479341,5.27735198729,92,93.7354548579,-417.918559775,0.106740762688,30.7098806981,5.31708667683,30.7098806981,-5.33751671796,30.7098806981
47.4049489974,-52.125896042,0.309432688696,49.0722020611,147.954060328,5.28609517552,0.0,-231.479789035,0.0325091391351,5.24541971188,5.24565252293,93,94.0576293767,-503.412404422,0.101239946357,-191.368022955,5.28536714717,-191.368022955,-5.3045565767,-191.368022955
47.6818733043,-21.391369435,0.231969241619,48.2734341451,131.621360864,5.3057193794,0.0,-125.019614806,0.0431227563715,5.25190184819,5.25282538335,94,94.3442590364,-440.76328408,0.107256649194,-6.90255266491,5.3047950801,-6.90255266491,-5.31389568673,-6.90255266491
48.0292732189,-20.8292799041,0.222616030655,84.1327681202,126.13122662,5.29389627491,0.0,-110.950268411,0.0492964860434,5.23808820109,5.23903376678,95,94.6087038886,-531.896685003,0.107058660297,-174.655957502,5.2921495986,-174.655957502,-5.30124124851,-174.655957502
48.3225639284,-5.2091009394,0.227458780173,41.9665149881,89.4565823671,5.28064875565,0.0,-56.2752469407,0.0893915937181,5.21032818757,5.21316760554,96,94.8255244743,-230.079784781,0.109867110395,-2.71543469922,5.27621693222,-2.71543469922,-5.27074440297,-2.71543469922
48.5910837612,-26.3606439406,0.278184389868,-7.23045651734,58.0053219215,5.30492165368,0.0,-124.974430416,0.0883651392507,5.23835547948,5.2402269868,97,95.1218740055,-343.429105592,0.113125285069,37.1733829826,5.30005425079,37.1733829826,-5.29411065642,37.1733829826
48.7879555837,-42.1667248833,0.27426903395,7.68844411633,93.686955788,5.34354037962,0.0,-145.161850052,0.091957802895,5.27065795685,5.27281239234,98,95.435724157,-438.865153417,0.112340832725,80.4977818,5.33861403196,80.4977818,-5.32570815538,80.4977818
48.9624700597,-4.32807908831,0.243283853405,150.255934741,71.9785590595,5.38813502111,159.979494589,-46.1184078388,0.114940501287,5.31434520776,5.3158671567,99,95.8636785293,-333.742838286,0.12174816544,-101.064224193,5.38095637949,-261.043718782,-5.37188559573,-421.023213371
49.0989029545,-1.0636465514,0.311361504118,123.446282603,56.7014857418,5.4388406163,0.0,-13.6909746657,0.127642376692,5.3505038216,5.35349637417,100,96.2252592895,-140.032035541,0.115871080932,-37.6204099254,5.43043034163,-37.6204099254,-5.41274435035,-37.6204099254
49.2389818421,1.71125139713,0.277498539772,160.373885271,73.1544202674,5.40219424324,0.0,-15.6471909162,0.148639705087,5.34206927815,5.34527238336,101,96.5900707664,-163.991541554,0.124457390985,25.1430464217,5.39198726911,25.1430464217,-5.39881052559,25.1430464217
49.3954679866,-24.1526919729,0.344928154104,211.335843116,177.87344172,5.4064047494,0.0,-120.315672127,0.152137369356,5.34417656288,5.34795113824,102,96.9730095634,-457.719794864,0.128015656318,168.867047036,5.39633811512,168.867047036,-5.40844693664,168.867047036
49.6079139987,11.1196172225,0.285946779827,183.070085628,46.8334241577,5.45226204206,0.0,18.0372847147,0.153695716504,5.38211533843,5.38528802003,103,97.3654814481,-101.232878705,0.129767297233,-75.9872546717,5.44140111749,-75.9872546717,-5.44950948951,-75.9872546717
49.7949784077,-34.5593594825,0.335263369776,51.8993091854,152.309746289,5.47639021412,79.4047062632,-147.704096306,0.159706071955,5.3997281764,5.40354548444,104,98.0215752102,-454.4224408,0.135394853133,45.6073783108,5.46391552893,-33.7973279524,-5.46811367279,-113.202034216
49.9471792107,-9.61734428315,0.439853517416,207.96111072,84.2352041812,5.47915151369,0.0,-30.5101066187,0.184799271691,5.38053189653,5.38685731995,105,98.5854700448,-260.109209209,0.142192617931,-102.309931388,5.4659635604,-102.309931388,-5.45572891558,-102.309931388
50.1328991542,-20.6934670672,0.389120003207,64.6605377355,150.861791837,5.42641186993,49.9658726152,-133.51438488,0.142113455279,5.31470960046,5.31915841545,106,98.9095783339,-541.664377143,0.135880228625,-10.6247985608,5.41590778337,-60.590671176,-5.39205035384,-110.556543791
50.3456657065,-4.98570966095,0.497697667249,197.540774242,118.456435329,5.42879957124,69.2952165809,-26.7518470073,0.176658798157,5.30677229461,5.31191762799,107,99.3328613307,-338.640184248,0.153662479184,-161.246180564,5.41790285878,-230.541397145,-5.3910986796,-299.836613726
50.5307750123,3.11802215043,0.358922975733,84.3301849662,63.4529076802,5.47717837921,46.0254108774,-38.2447662225,0.175662633949,5.31117361039,5.31605295102,108,99.7487637732,-224.700855406,0.155596353025,-131.143292709,5.46643517168,-177.168703586,-5.4003652703,-223.194114464
50.7074619885,6.64656649689,0.403521877463,95.8589812448,39.1190683752,5.59688970663,0.0,-13.8566955557,0.173898341863,5.39515074929,5.4010070837,109,100.107956289,-107.731941263,0.156604255772,49.0096042021,5.58426793279,49.0096042021,-5.4831902076,49.0096042021
50.9041411845,-7.30538296964,0.430008035325,256.020738647,81.1394147309,5.69281924489,0.0,-27.3512335598,0.162320434684,5.48720393464,5.49230388465,110,100.548622202,-254.486569801,0.156150248448,130.383322373,5.6777677095,130.383322373,-5.57227795021,130.383322373
51.1549330334,-15.5555235463,0.436756734031,143.161670174,88.8056803793,5.7566445097,0.0,-34.6388728758,0.161793890914,5.55727733987,5.56340677787,111,101.05864365,-334.303502423,0.155140263244,-68.7951997961,5.73950774839,-68.7951997961,-5.64736493954,-68.7951997961
51.3405435171,-42.3227501186,0.571962340577,56.7904405502,77.9092009443,5.83578665754,0.0,-75.8902112145,0.12771658642,5.62846382021,5.6329656383,112,101.478549469,-250.991987065,0.148900973536,54.4312387867,5.82098052681,54.4312387867,-5.71234950585,54.4312387867
51.5689568243,-9.40390731919,0.545934553209,232.506246025,69.7163425257,5.92066127619,0.0,-26.1954882877,0.109544101836,5.68748815918,5.69149794838,113,101.934122011,-223.823974003,0.147110030759,53.3418183742,5.90922588442,53.3418183742,-5.76874314181,53.3418183742
51.8317439269,5.06685850377,0.357203616046,107.846673475,47.0230617036,6.0118170047,115.503715417,-3.53978288716,0.157042169106,5.74762213551,5.75243694977,114,102.392153621,-114.655571542,0.154032586402,-68.6955731943,5.99749818811,-184.199288612,-5.82454707291,-299.703004029
52.061134707,0.717891410804,0.411611528379,71.2571904376,76.5767509912,6.06700039058,0.0,-32.2926366415,0.196116649114,5.76545262792,5.77132322536,115,102.889246267,-260.250764237,0.167121048845,-368.85063496,6.0490993726,-368.85063496,-5.85347245571,-368.85063496
52.2584689374,-11.0519579608,0.378558941281,65.0206045933,92.6537517591,6.20239667304,0.0,-73.0982038921,0.15817804611,5.86706925271,5.86942288394,116,103.534465067,-309.227321818,0.161390241711,36.9875588306,6.18772747328,36.9875588306,-5.95581768244,36.9875588306
52.4355428237,-50.7263716507,0.479604263172,32.5170247472,178.367227776,6.3264905299,55.6400039023,-221.141074904,0.166218377864,5.90391535691,5.9064739344,117,104.190846299,-598.021499736,0.169870628313,-144.733731793,6.30985924666,-200.373735695,-5.98975909682,-256.013739598
52.637642513,-43.486231919,0.412973349199,47.0212838468,160.74746766,6.38880411139,103.253386253,-158.641060566,0.138041572881,5.8894621969,5.89413311098,118,104.849980234,-423.867333066,0.163887481257,-39.7702517638,6.37355198431,-143.023638017,-5.97605424002,-246.277024269
52.7982836335,-59.7094350397,0.462672437703,58.7842277406,153.073807693,6.43908976759,0.967629408211,-184.62311408,0.160941761723,5.83453732065,5.84080940129,119,105.329415412,-425.256789294,0.169127384156,-340.306296717,6.42261218653,-341.273926125,-5.92125844882,-342.241555534
52.9665648539,-28.5619388699,0.467146299467,70.6826566944,120.817190603,6.51555769581,0.0,-128.665874132,0.134353328376,5.80116045317,5.80739849818,120,105.989461714,-395.818269418,0.162715894566,-118.747559296,6.50018444067,-118.747559296,-5.89546849272,-118.747559296
53.1195177912,-8.99242931868,0.470131631391,23.959267483,51.1920119481,6.62409170607,0.0,-47.0164069464,0.152735000536,5.86530140653,5.87176098166,121,106.556765736,-214.207362552,0.174507364439,-47.2153144492,6.60760633301,-47.2153144492,-5.96388813253,-47.2153144492
53.3294679152,-0.486085929916,0.427279019754,49.4143335178,42.3312114689,6.62182942708,0.0,-19.7078050858,0.166598312272,5.83031011246,5.83575278576,122,107.135233686,-122.519112447,0.195359148273,-195.076008391,6.60684537821,-195.076008391,-5.9418124441,-195.076008391
53.5181925312,-70.9460363748,0.512595267086,28.3968615029,189.547670612,6.69643461617,0.0,-152.332825891,0.156556587815,5.87616610897,5.88299975115,123,107.672168378,-514.556838745,0.191644711766,-178.59026042,6.68276002614,-178.59026042,-5.99829005951,-178.59026042
53.6995864738,-77.8049610589,0.497122205514,50.0400574003,254.497580403,6.66075555728,0.0,-181.012826684,0.16651397675,5.83930156805,5.84739555287,124,108.323776611,-637.146954075,0.197908934988,-546.321468766,6.64548036605,-546.321468766,-5.96600105132,-546.321468766
53.8640096122,-12.3242547998,0.539358140265,43.2608259634,62.1645411036,6.6724756441,180.12318616,-44.7989903219,0.134496550241,5.94050848682,5.9481463771,125,108.968913492,-249.066535534,0.189684633984,-41.8641318806,6.65972610591,-221.98731804,-6.0542307185,-402.1105042
54.0391183507,-6.34599146485,0.49189139628,38.467021332,92.0363305433,6.60361777145,0.0,-60.637911834,0.142777452542,5.78610323911,5.79435207455,126,109.568045572,-392.874338893,0.197885410556,-30.6544923096,6.59085622012,-30.6544923096,-5.89613973452,-30.6544923096
54.1778211611,-29.9576383358,0.469337912666,70.7411184348,230.722878601,6.57837085636,0.0,-252.889055064,0.169494459386,5.71839073638,5.72605644928,127,110.269334128,-675.671831874,0.215507976617,-190.112341298,6.56472265748,-190.112341298,-5.82668653746,-190.112341298
54.3019830711,-23.9763344298,0.516064790058,39.248816854,246.851339463,6.51462753054,7.86782884654,-229.195072803,0.206297656076,5.54346195596,5.5497801545,128,110.826519487,-732.71059181,0.225475782191,-41.0221844346,6.49776694991,-48.8900132812,-5.65727176053,-56.7578421277
54.4138443332,-59.6797969494,0.527525369987,-6.87088429526,182.688317829,6.49602939306,0.0,-277.789212725,0.224428572154,5.39356264868,5.40019166985,129,111.437610049,-559.209898807,0.238104002676,-184.214457701,6.47770940409,-184.214457701,-5.5304579638,-184.214457701
54.6310582471,-22.52648572,0.541360553965,24.0986229572,169.628831223,6.54242112098,20.4634001947,-159.683267757,0.258383845239,5.35421000176,5.35971446892,130,112.009723052,-666.556979959,0.247907664139,-73.5239475301,6.52401404858,-93.9873477248,-5.50788654672,-114.45074792
54.8030182616,9.4945456997,0.436185690664,80.2950258334,66.8594033011,6.5830242001,0.0,9.08909636959,0.259915498416,5.40824226739,5.41447403074,131,112.564329369,-307.777852639,0.243056360638,-29.5470302813,6.56120053823,-29.5470302813,-5.57404753372,-29.5470302813
54.9634052636,28.523782346,0.306122982793,118.496511904,63.6113191282,6.59263427445,0.0,51.9574946702,0.199892953423,5.53009065846,5.53472650696,132,113.072007415,-199.976339118,0.235575123068,33.0759926078,6.57582292859,33.0759926078,-5.70611977559,33.0759926078
55.133169123,22.0974014918,0.292197856955,95.7849045197,30.0738876476,6.59445842976,0.0,54.0171400728,0.189581993735,5.50450717392,5.50917671861,133,113.522781972,-57.163968914,0.233410040315,-164.575013481,6.57659856779,-164.575013481,-5.68911667787,-164.575013481
55.2898939404,21.2873525891,0.307485630552,99.8940063713,27.0770034092,6.61172272167,0.0,51.4148824973,0.250423730916,5.6010535301,5.60613646282,134,113.99892685,-26.1828224472,0.246872913216,80.0841520798,6.58795675644,80.0841520798,-5.7908183428,80.0841520798
55.4269042441,18.5759841614,0.284812427525,78.6591951225,26.3965254943,6.72031032834,0.0,37.4884746582,0.271095903223,5.78413779031,5.78710413958,135,114.506843252,-40.8790823618,0.254695994045,-65.173011674,6.69803174071,-65.173011674,-5.96196358356,-65.173011674
55.6126726964,-2.09010966468,0.417392022595,98.1592557274,192.401410982,6.77383563195,0.0,-96.2402817548,0.264706995305,5.94257127264,5.94257319858,136,114.871154437,-619.094604554,0.2457786843,64.9302003982,6.75586977491,64.9302003982,-6.11724084188,64.9302003982
55.8233941941,-24.0937029389,0.448351193108,90.0870536213,234.348934525,6.78017409174,0.0,-180.663391958,0.241521108196,5.98551760368,5.98677144212,137,115.326915117,-586.116600291,0.244315689531,-96.2595205002,6.763464629,-96.2595205002,-6.1706590603,-96.2595205002
55.9935905539,-0.707949190466,0.438114172304,83.3179104939,217.517478717,7.00840682682,0.0,-120.815477874,0.280194168218,6.17014895275,6.17163620651,138,115.743983833,-593.612121745,0.257572127747,-252.946070039,6.98945040148,-252.946070039,-6.32735428524,-252.946070039
56.1341972995,-4.807628679,0.43815329228,92.0815038194,137.157280116,7.21393281509,0.0,-65.0615335036,0.277400682909,6.26015920164,6.26217424696,139,116.228287778,-421.604760127,0.245525617093,-187.708128073,7.19441084383,-187.708128073,-6.41016343146,-187.708128073
56.2525860089,5.09280385089,0.451070043112,186.090035096,96.6463870343,7.34036440293,223.396642683,4.2986481932,0.339828192556,6.33051306779,6.33112635781,140,116.902777317,-329.1085972,0.256195309874,-62.8949627542,7.32130762154,-286.291605437,-6.47453865273,-509.68824812
56.3861152536,-6.43829100432,0.415712316296,132.498871121,117.468974365,7.41493070809,0.0,-60.3887720371,0.34983461028,6.386629153,6.38746730018,141,117.433783317,-314.781907932,0.256586227184,-342.010624057,7.39382916736,-342.010624057,-6.53124872643,-342.010624057
56.5217818729,7.70271642956,0.505797202589,83.8474549998,140.508693069,7.4743911659,0.0,-47.2742102196,0.296729321193,6.3630398475,6.36566977176,142,117.92987289,-548.258946282,0.250662303788,-250.953602692,7.45491516339,-250.953602692,-6.49808388509,-250.953602692
56.5997623857,-10.3268373353,0.520121670122,130.776441136,207.137545864,7.58493169257,2.86664530935,-87.7295872648,0.3252815827,6.46158451844,6.46055415135,143,118.444143884,-845.610754339,0.256276226853,-122.525435502,7.56709638972,-125.392080811,-6.59111477959,-128.25872612
56.6730507802,-21.981868333,0.455432394757,131.204600402,191.5448298,7.64162222814,0.0,-103.627955576,0.361776602771,6.48172787859,6.48054248748,144,118.784765058,-744.133667514,0.258099918842,114.455457732,7.62122462236,114.455457732,-6.61244425806,114.455457732
56.8278124715,-53.697341216,0.442034414452,104.552096301,321.395313112,7.65704079954,0.705829208439,-202.948875463,0.278667029279,6.46435246291,6.4653668718,145,119.117476342,-717.24692831,0.252571673205,-138.465379674,7.63948937536,-139.171208882,-6.58775399606,-139.877038091
56.9776026494,-7.79999256007,0.416085515271,70.1717939105,224.988617035,7.70857210568,0.0,-105.29768083,0.32501262631,6.45059007047,6.45044456158,146,119.498274533,-855.882140775,0.262323762283,-322.41420144,7.68905196152,-322.41420144,-6.57265441885,-322.41420144
57.0936079016,-4.99954086129,0.372518941213,193.094195731,246.658443798,7.62897521689,0.0,-66.3661823184,0.324504700474,6.29637756703,6.29868036614,147,119.808796538,-726.706733265,0.267732488236,-649.185149282,7.60824276969,-649.185149282,-6.43372426677,-649.185149282
57.2043325482,1.75073086656,0.436032319753,185.870416843,273.791524461,7.69126792435,0.0,-50.7402770207,0.320819773579,6.28968004567,6.29207158039,148,120.128816598,-818.858683384,0.265854798673,-12.1163292016,7.67215380667,-12.1163292016,-6.43329601732,-12.1163292016
57.3410694198,-24.5434561281,0.461282758124,86.1166675759,350.576305478,7.63861405172,359.169336163,-216.303337743,0.294720259654,6.13095430403,6.13615264759,149,120.503778709,-953.190022636,0.265143031976,78.0612496433,7.61799553948,-281.108086519,-6.28103508013,-640.277422682
57.4895266134,-25.061783952,0.461629444508,191.303875987,314.342114436,7.73428069802,0.0,-203.488828541,0.3007822354,6.13861472997,6.14383832293,150,120.874689364,-903.534240821,0.269255345812,1.79164593141,7.71307652341,1.79164593141,-6.28109793043,1.79164593141
57.6435905473,-16.7373699407,0.38547027917,90.6102174828,155.23068082,7.72832954184,0.0,-60.3512734853,0.367095232878,6.02833934128,6.03346421156,151,121.330097875,-464.639564893,0.278228364763,-395.813999715,7.70367022896,-395.813999715,-6.16208796203,-395.813999715
57.8137004103,2.71115853878,0.355310650139,77.3839024783,308.82156261,7.73480837507,76.1919116236,-128.259310678,0.349699313607,5.92945610481,5.93353994056,152,121.768097001,-792.268468714,0.280848655555,-13.1893056525,7.71178505303,-89.3812172762,-6.05760318652,-165.5731289
57.9197055941,-60.8608198541,0.517438764973,33.9252963946,285.676235573,7.76156359779,0.0,-585.009161118,0.370365840788,5.85873100466,5.86509741317,153,122.249000803,-1206.39920845,0.282488155219,-566.026958423,7.7346474733,-566.026958423,-5.99739448827,-566.026958423
57.9868210706,-100.092514801,0.564094434751,43.7405025496,233.698634924,7.82099748701,0.0,-513.179731924,0.390034629332,5.7058887673,5.71379875125,154,122.596422611,-865.391542261,0.288389574303,-656.308444778,7.79167478071,-656.308444778,-5.85759916436,-656.308444778
58.0977107563,-97.6858377004,0.53097967347,96.2819208246,312.895264753,7.79762069879,0.0,-558.942682006,0.353671121479,5.44802254033,5.45961086483,155,122.928044097,-1042.35569632,0.287942844506,-398.659495606,7.76748184847,-398.659495606,-5.60553314882,-398.659495606
58.2350358479,-131.245283749,0.558163266287,53.6466760559,244.819465386,7.89110978994,0.206589763906,-596.439450274,0.403575553693,5.26484851257,5.27829133242,156,123.223506977,-1012.88760611,0.298918268642,-591.949804326,7.85626255144,-592.15639409,-5.43206021789,-592.362983853
58.3651336241,-85.1008944683,0.555632136827,105.011775007,252.945264527,8.06405573816,0.0,-555.693373126,0.401821176588,5.21097527308,5.22365988907,157,123.576600707,-1037.8638655,0.296449552334,-674.622278033,8.03195294599,-674.622278033,-5.37968445389,-674.622278033
58.5002992705,-177.966169958,0.617640637992,27.5461999155,193.879191885,8.32011368993,232.389588068,-587.053700266,0.43573812444,5.35069602269,5.36449676892,158,123.82379116,-848.122299072,0.306461754123,-39.028404266,8.2850404874,-271.417992334,-5.52132377826,-503.807580402
58.6150623026,-118.41365174,0.539689116069,55.5129259217,297.000133709,8.4645987437,0.0,-334.943660129,0.478518681045,5.50641443624,5.51980827707,159,124.199961462,-831.129209064,0.308840910769,-105.171889369,8.42904598387,-105.171889369,-5.6821965075,-105.171889369
58.7268443918,-177.546809837,0.539937841868,57.9478516231,298.517162324,8.55235324516,0.0,-405.338409527,0.537985333844,5.23688380718,5.24971384755,160,124.532687954,-805.603011486,0.323762905989,-602.827563162,8.51720359652,-602.827563162,-5.40707803966,-602.827563162
58.7980642168,-117.020137361,0.510829684094,195.728196582,295.368841699,8.78161648234,322.930310239,-390.803109867,0.582935538615,5.00398606179,5.01658031373,161,124.855693686,-846.059646468,0.318540424537,-85.8442896646,8.74635710469,-408.774599904,-5.17155866475,-731.704910143
58.8003193717,-50.820779432,0.482948058517,173.943902991,282.343124303,9.00481103383,0.0,-299.771454165,0.652421993033,5.1794562706,5.19528467072,162,125.236225899,-803.670126249,0.333264358929,90.1251530518,8.96758024974,90.1251530518,-5.34760950586,90.1251530518
58.813189617,-57.1786431818,0.449439773642,196.027293413,313.164655703,9.1311937605,0.0,-421.5078338,0.663299661215,5.35443250789,5.36893229396,163,125.544949213,-835.884763156,0.332924547306,-465.169941602,9.09373472654,-465.169941602,-5.52234637649,-465.169941602
58.9282092197,-65.7568412127,0.437874304253,206.744582621,286.470867555,9.11464521875,274.378720735,-247.383513954,0.675426241016,5.33176044537,5.34410446436,164,125.833147121,-721.173448498,0.322356082094,-67.2956489937,9.07950641037,-341.674369728,-5.50397404105,-616.053090463
59.0716217048,-112.45995937,0.449123857927,1.54504199993,287.437268931,9.27389392834,0.0,-364.036783984,0.635314080016,4.97437539084,4.99157809242,165,126.198753787,-837.873519881,0.330708444363,-910.150335362,9.23630899527,-910.150335362,-5.16921450227,-910.150335362
59.2465941787,-117.312935754,0.447032344065,96.1872495951,292.734852776,9.49682482867,337.980143471,-319.131914707,0.632905139071,5.09244119572,5.10960209773,166,126.513790234,-791.546638898,0.347897332259,-80.6485322508,9.46008256193,-418.628675722,-5.29552717929,-756.608819194
59.3884986139,-125.421222622,0.466771985408,171.36958713,328.401475764,9.7068124928,274.907536847,-280.024681546,0.874387607075,5.30490377686,5.32026442782,167,126.970474624,-759.420467072,0.399019916257,-37.8116077862,9.66540846256,-312.719144633,-5.52609865369,-587.626681481
59.5567413883,-159.30903973,0.484124526743,88.5324018117,375.198434525,9.77728789571,245.969789549,-399.340495497,0.8773038378,5.53415069794,5.54859956087,168,127.434219357,-863.054736076,0.413592289523,-55.3989115122,9.73291759388,-301.368701062,-5.78798200094,-547.338490611
59.7351059983,-152.8091865,0.485235303996,3.18589586329,306.340858735,9.89710939508,0.0,-371.866426668,0.812428517807,5.5771102693,5.59081730945,169,127.880928511,-1088.43389447,0.396175337696,11.1069169986,9.85598502223,11.1069169986,-5.80749688769,11.1069169986
59.8752013787,-108.075290654,0.531187961634,-0.16296855823,379.321111863,9.80508377942,52.5706359102,-370.727907053,0.714583534471,5.41574291836,5.42997996306,170,128.483579267,-2089.34837966,0.40213731081,-209.12758869,9.76304488867,-261.6982246,-5.62131601128,-314.26886051
59.9511514519,-125.404682879,0.516251441078,68.3296364178,438.517288528,9.68777475143,0.0,-469.423889424,0.689293869194,5.52036140784,5.53018456967,171,129.056824251,-2566.67441123,0.390321963298,78.9535977036,9.65276107821,78.9535977036,-5.70615400194,78.9535977036
60.038679979,-133.03228287,0.464203116308,-37.7713810911,278.922673324,9.6504010749,258.640430856,-419.743811611,0.784605374903,5.78697024646,5.79461431951,172,129.448809808,-1470.39906293,0.410472969838,-52.2055882377,9.61432584166,-310.846019093,-5.97262202649,-569.486449949
60.0130326562,-161.087157287,0.567785720237,144.368726347,288.906050215,9.64843727633,0.0,-438.649523839,0.636075242235,6.09199116561,6.10160460077,173,130.01643901,-741.95608186,0.390311826715,-60.8354094693,9.61145676834,-60.8354094693,-6.28333266052,-60.8354094693
