MeanKL,AveragePolicyStd,AverageDiscountedReturn,Entropy,Perplexity,LossBefore,LossAfter,dLoss,MeanKLBefore,AverageReturn,NumTrajs,Iteration,StdReturn,MinReturn,ExplainedVariance,MaxReturn
0.0,1.0,-158.14122243,2.83787706641,17.0794684453,4.529009380711447e-17,4.529009380711447e-17,0.0,0.0,-295.809901336,45,235,136.58075959,-570.140586247,0.287461170265,-65.8953172947
0.0,1.0,-172.13637936,2.83787706641,17.0794684453,-2.7291618107796374e-17,-2.7291618107796374e-17,0.0,0.0,-329.423686317,44,236,144.937625452,-650.84415674,0.297679325415,-25.0412420237
0.0,1.0,-158.717963533,2.83787706641,17.0794684453,-9.607434554777576e-18,-9.607434554777576e-18,0.0,0.0,-301.65378852,43,237,155.051194252,-628.32909125,0.295043371144,-99.7368498621
0.0,1.0,-157.071593425,2.83787706641,17.0794684453,1.111040968896737e-17,1.111040968896737e-17,0.0,0.0,-293.15299393,45,238,158.695922402,-705.334677476,0.493477853834,-66.1272748542
0.0,1.0,-155.907890909,2.83787706641,17.0794684453,2.846725704167068e-18,2.846725704167068e-18,0.0,0.0,-296.413857699,42,239,150.608754307,-615.612626493,0.244902682345,-97.8612938356
0.0,1.0,-192.060109696,2.83787706641,17.0794684453,7.741881137904305e-18,7.741881137904305e-18,0.0,0.0,-364.093309233,43,240,144.110927034,-599.893311473,0.426447023137,-103.082056501
0.0,1.0,-187.036266866,2.83787706641,17.0794684453,2.1111201826488544e-17,2.1111201826488544e-17,0.0,0.0,-356.081863784,43,241,160.363933529,-691.238405128,0.404968773688,-70.4649417345
0.0,1.0,-189.632225054,2.83787706641,17.0794684453,3.721303101058395e-17,3.721303101058395e-17,0.0,0.0,-354.108941664,45,242,147.110843981,-594.881329375,0.494540894634,-88.922117103
0.0,1.0,-168.244313962,2.83787706641,17.0794684453,-5.026193408886059e-17,-5.026193408886059e-17,0.0,0.0,-341.061302504,40,243,164.771727341,-664.758754442,0.0348319836767,-74.2082100157
0.0,1.0,-161.156745517,2.83787706641,17.0794684453,1.6881473388135943e-17,1.6881473388135943e-17,0.0,0.0,-304.672881692,43,244,161.71109396,-636.39015585,0.464831878432,-47.3619958777
0.0,1.0,-174.897639117,2.83787706641,17.0794684453,-1.6382781896479898e-18,-1.6382781896479898e-18,0.0,0.0,-335.661772811,44,245,158.402514643,-648.736621004,0.64125228447,-90.8305647298
0.0,1.0,-161.668479251,2.83787706641,17.0794684453,2.2814578136967657e-17,2.2814578136967657e-17,0.0,0.0,-309.890451151,39,246,166.474029124,-610.425220957,-0.153038496622,43.2983033032
0.0,1.0,-161.66001556,2.83787706641,17.0794684453,-4.0610430661196604e-17,-4.0610430661196604e-17,0.0,0.0,-318.08270376,44,247,156.144206699,-634.849036579,0.343550976804,-113.281472369
0.0,1.0,-190.143565308,2.83787706641,17.0794684453,-3.256008995009021e-17,-3.256008995009021e-17,0.0,0.0,-362.499636813,44,248,136.801946241,-680.38441949,0.45273355108,-118.119435388
0.0,1.0,-169.627947805,2.83787706641,17.0794684453,-3.3719301313990725e-17,-3.3719301313990725e-17,0.0,0.0,-328.219058815,43,249,148.491751774,-622.852113142,0.423862990042,-91.2472885236
0.0,1.0,-171.513075279,2.83787706641,17.0794684453,-2.7157752585063202e-17,-2.7157752585063202e-17,0.0,0.0,-329.761848203,42,250,165.820795914,-709.115099961,0.627867124679,-71.5731569257
0.0,1.0,-172.918109076,2.83787706641,17.0794684453,-3.2612801348363975e-17,-3.2612801348363975e-17,0.0,0.0,-326.859066194,45,251,130.962959816,-561.596030412,0.273721820392,-64.8473934471
0.0,1.0,-158.006648622,2.83787706641,17.0794684453,-7.914433909737975e-18,-7.914433909737975e-18,0.0,0.0,-315.011106492,39,252,142.978484624,-643.308787962,0.412860595636,-100.702241682
0.0,1.0,-164.809793564,2.83787706641,17.0794684453,-1.4235746620317606e-17,-1.4235746620317606e-17,0.0,0.0,-315.500848682,44,253,162.079205738,-668.598578151,0.440453136144,-33.3245464628
0.0,1.0,-153.676268924,2.83787706641,17.0794684453,2.2636691068598773e-17,2.2636691068598773e-17,0.0,0.0,-297.819036547,44,254,137.578473095,-644.111741113,-0.0990563416081,-32.6297352143
0.0,1.0,-133.482238761,2.83787706641,17.0794684453,1.6651966895296612e-17,1.6651966895296612e-17,0.0,0.0,-254.270520093,41,255,166.895272063,-662.812124479,-0.304097192855,79.7190943918
0.0,1.0,-175.806271886,2.83787706641,17.0794684453,1.0165565659719176e-17,1.0165565659719176e-17,0.0,0.0,-342.753638792,40,256,152.50897599,-649.271174545,0.341601074355,-85.0941113744
0.0,1.0,-169.196572482,2.83787706641,17.0794684453,3.8188913729031784e-17,3.8188913729031784e-17,0.0,0.0,-323.413482906,44,257,160.671312033,-609.11714946,0.593109179614,-87.4777402615
0.0,1.0,-171.832737495,2.83787706641,17.0794684453,1.1808685730787296e-17,1.1808685730787296e-17,0.0,0.0,-338.877064606,39,258,144.615666577,-648.299543144,-6.80880206897,-56.4078935073
0.0,1.0,-180.143565461,2.83787706641,17.0794684453,-2.2093410770356134e-17,-2.2093410770356134e-17,0.0,0.0,-343.2362606,40,259,176.426353783,-677.807940106,0.471279552354,23.4375283654
0.0,1.0,-178.36026041,2.83787706641,17.0794684453,-4.648115431897905e-17,-4.648115431897905e-17,0.0,0.0,-340.381384946,42,260,181.789444422,-685.666725392,0.530735465413,72.4234897459
0.0,1.0,-181.833148192,2.83787706641,17.0794684453,-4.623689109819054e-17,-4.623689109819054e-17,0.0,0.0,-349.669037688,44,261,149.192593293,-676.599830453,0.188041629865,-100.371870606
0.0,1.0,-174.742613547,2.83787706641,17.0794684453,1.796829809349199e-17,1.796829809349199e-17,0.0,0.0,-344.569764068,42,262,140.525136068,-654.708211253,0.400842906775,-104.941474502
0.0,1.0,-151.684003873,2.83787706641,17.0794684453,3.526794614430351e-17,3.526794614430351e-17,0.0,0.0,-294.783014974,43,263,143.483911689,-597.705156771,0.378279431671,-79.2398417584
0.0,1.0,-138.223102079,2.83787706641,17.0794684453,-2.3007551025239508e-17,-2.3007551025239508e-17,0.0,0.0,-275.016992916,42,264,152.804518074,-617.621362405,0.240942983413,-31.6684201239
0.0,1.0,-185.665367522,2.83787706641,17.0794684453,-6.406544001952632e-17,-6.406544001952632e-17,0.0,0.0,-339.122798635,45,265,141.596410002,-558.707549352,0.432699751506,-33.5608180919
0.0,1.0,-153.154245187,2.83787706641,17.0794684453,1.408391071709178e-17,1.408391071709178e-17,0.0,0.0,-294.481404651,41,266,147.458509502,-549.841768244,0.399553818272,-92.6514436113
0.0,1.0,-150.555131613,2.83787706641,17.0794684453,-3.296017918300402e-17,-3.296017918300402e-17,0.0,0.0,-293.852927026,43,267,154.096390249,-627.974463136,0.573457561633,-86.0033597201
0.0,1.0,-156.174401247,2.83787706641,17.0794684453,1.3908665456830608e-17,1.3908665456830608e-17,0.0,0.0,-306.601203978,42,268,156.522983711,-572.504519368,0.489870480399,-8.16853617006
0.0,1.0,-160.391378356,2.83787706641,17.0794684453,4.7159976321896207e-17,4.7159976321896207e-17,0.0,0.0,-299.125333725,45,269,167.113977885,-659.877972261,0.492956680786,-98.0677685345
0.0,1.0,-168.267653756,2.83787706641,17.0794684453,1.5442540839813231e-18,1.5442540839813231e-18,0.0,0.0,-333.471551039,42,270,165.458934452,-618.22966097,0.181521557228,-100.170087973
0.0,1.0,-175.90268779,2.83787706641,17.0794684453,1.437452422650937e-17,1.437452422650937e-17,0.0,0.0,-347.697529061,39,271,149.53256198,-719.92090182,-9.49459071159,-80.165276382
0.0,1.0,-175.344353363,2.83787706641,17.0794684453,1.9903310608456883e-18,1.9903310608456883e-18,0.0,0.0,-336.20114004,44,272,142.078963992,-599.512818646,0.375004090604,-41.4821932175
0.0,1.0,-151.76089828,2.83787706641,17.0794684453,9.013934182298295e-18,9.013934182298295e-18,0.0,0.0,-292.562364225,44,273,134.459430987,-606.353204149,0.235291359826,-94.6368410842
0.0,1.0,-165.911109353,2.83787706641,17.0794684453,-2.87082063060403e-17,-2.87082063060403e-17,0.0,0.0,-322.79186025,43,274,157.448767692,-644.276361596,0.427771747444,-45.326398714
0.0,1.0,-174.250619837,2.83787706641,17.0794684453,-9.978774205764907e-18,-9.978774205764907e-18,0.0,0.0,-336.939388225,43,275,168.121999,-667.077619261,0.388511873321,-43.7096235479
0.0,1.0,-141.38207807,2.83787706641,17.0794684453,-1.0628911529694842e-17,-1.0628911529694842e-17,0.0,0.0,-282.769186269,41,276,164.09942151,-590.317257754,0.476850715626,-36.9210078687
0.0,1.0,-165.604083295,2.83787706641,17.0794684453,-1.5168106357700272e-18,-1.5168106357700272e-18,0.0,0.0,-315.195582193,43,277,172.788561916,-624.715004398,0.568172508224,-51.836452683
0.0,1.0,-193.49320041,2.83787706641,17.0794684453,4.97434443562574e-17,4.97434443562574e-17,0.0,0.0,-381.142302281,41,278,187.345493819,-755.381710464,0.444740156619,8.75282692281
0.0,1.0,-160.781660457,2.83787706641,17.0794684453,5.5165814720792574e-17,5.5165814720792574e-17,0.0,0.0,-304.691562679,44,279,142.660114171,-629.219035346,-0.0342770223823,-96.7930891734
0.0,1.0,-171.124635615,2.83787706641,17.0794684453,1.917321394589973e-17,1.917321394589973e-17,0.0,0.0,-329.081206206,42,280,178.686351901,-675.385670412,0.29466060349,-32.5965307286
0.0,1.0,-165.095894612,2.83787706641,17.0794684453,-1.0586680940056125e-17,-1.0586680940056125e-17,0.0,0.0,-327.588021651,42,281,137.835369275,-633.622824146,0.496489545262,-81.3269872046
0.0,1.0,-166.593194403,2.83787706641,17.0794684453,-2.5561077096044132e-17,-2.5561077096044132e-17,0.0,0.0,-317.860366751,42,282,176.385315752,-713.346233919,0.458597554558,-48.0461561247
0.0,1.0,-168.886434939,2.83787706641,17.0794684453,2.315919773726678e-17,2.315919773726678e-17,0.0,0.0,-321.502109704,44,283,169.039282226,-698.286109267,0.549350574299,-40.4036356628
0.0,1.0,-162.920951885,2.83787706641,17.0794684453,6.620471042550013e-18,6.620471042550013e-18,0.0,0.0,-327.203755535,42,284,156.983720064,-653.764672756,0.477132913134,-101.365422116
0.0,1.0,-177.702472498,2.83787706641,17.0794684453,-7.952362607961357e-17,-7.952362607961357e-17,0.0,0.0,-331.750728411,42,285,156.054133658,-667.026214817,0.458977751239,6.87354603466
0.0,1.0,-176.066759911,2.83787706641,17.0794684453,1.3949305241916078e-17,1.3949305241916078e-17,0.0,0.0,-335.824282539,45,286,166.508931754,-621.002646231,0.492129042329,-93.8896375784
0.0,1.0,-148.926704908,2.83787706641,17.0794684453,5.158224854238705e-17,5.158224854238705e-17,0.0,0.0,-301.891865324,39,287,158.622906029,-598.196491168,-0.0563951357708,-56.4102854921
0.0,1.0,-161.700101783,2.83787706641,17.0794684453,4.882405130510285e-17,4.882405130510285e-17,0.0,0.0,-309.819680061,44,288,155.359507523,-742.807798859,0.43075754151,-104.162680611
0.0,1.0,-143.511267636,2.83787706641,17.0794684453,-3.564627215505631e-17,-3.564627215505631e-17,0.0,0.0,-277.981516908,43,289,146.914888867,-661.361486124,0.365616329681,-85.1883536499
0.0,1.0,-180.566827797,2.83787706641,17.0794684453,-2.3720981351560137e-17,-2.3720981351560137e-17,0.0,0.0,-344.024259171,44,290,156.934446186,-609.291839181,0.297424389752,-45.4051018918
0.0,1.0,-170.437452379,2.83787706641,17.0794684453,2.2204460492503132e-17,2.2204460492503132e-17,0.0,0.0,-322.152306106,44,291,168.801120098,-637.076479492,0.504190497302,-95.5216417715
0.0,1.0,-176.966857477,2.83787706641,17.0794684453,-1.0422054084919948e-17,-1.0422054084919948e-17,0.0,0.0,-340.171581247,42,292,148.741145923,-576.21374177,0.257217294781,-45.5103383512
0.0,1.0,-186.206329163,2.83787706641,17.0794684453,8.2606489896158e-18,8.2606489896158e-18,0.0,0.0,-359.140749084,41,293,163.539703427,-646.307392771,0.431967503316,-89.0734915754
0.0,1.0,-156.601727078,2.83787706641,17.0794684453,-7.019450071301866e-17,-7.019450071301866e-17,0.0,0.0,-290.982233374,44,294,147.151008379,-593.058090349,0.655509535898,-83.8290273426
0.0,1.0,-167.350650826,2.83787706641,17.0794684453,5.248226897161578e-17,5.248226897161578e-17,0.0,0.0,-323.824602398,42,295,136.658418632,-621.199135282,0.219018854154,-102.967420758
0.0,1.0,-177.670622428,2.83787706641,17.0794684453,5.5302262329046544e-17,5.5302262329046544e-17,0.0,0.0,-349.925570537,41,296,164.450408656,-605.732104439,0.486607069209,-91.751633376
0.0,1.0,-174.577588511,2.83787706641,17.0794684453,-1.3812310288979474e-17,-1.3812310288979474e-17,0.0,0.0,-337.429213412,43,297,171.222993086,-692.768294628,0.512539927346,9.07458384321
0.0,1.0,-179.610781048,2.83787706641,17.0794684453,-2.337810934421869e-17,-2.337810934421869e-17,0.0,0.0,-344.387397634,45,298,172.831842147,-707.290999293,0.547967287046,-31.5418776354
0.0,1.0,-179.992117258,2.83787706641,17.0794684453,5.1951866565381864e-18,5.1951866565381864e-18,0.0,0.0,-339.080857321,45,299,165.044975324,-618.936721347,0.485603510006,-71.3553076545
0.0,1.0,-159.862152617,2.83787706641,17.0794684453,4.821101710684124e-18,4.821101710684124e-18,0.0,0.0,-324.100557468,41,300,154.566583812,-637.608357459,0.505675093359,-103.859194575
0.0,1.0,-173.374384725,2.83787706641,17.0794684453,-5.1255845375251416e-17,-5.1255845375251416e-17,0.0,0.0,-337.855118683,42,301,165.790337653,-661.634670734,0.614608849468,-93.0546920702
0.0,1.0,-149.946633212,2.83787706641,17.0794684453,-1.585467575613814e-17,-1.585467575613814e-17,0.0,0.0,-288.166033502,44,302,151.29019675,-614.913000965,0.451933542187,-82.4920925927
0.0,1.0,-163.354802945,2.83787706641,17.0794684453,-3.3835628034376704e-17,-3.3835628034376704e-17,0.0,0.0,-307.881131224,44,303,125.212998428,-572.634827713,0.0479731210374,-98.5116690388
0.0,1.0,-166.718178531,2.83787706641,17.0794684453,2.1097211762391095e-17,2.1097211762391095e-17,0.0,0.0,-312.982625261,45,304,168.424149367,-597.579376606,0.213709236513,-79.4965301136
0.0,1.0,-161.216970241,2.83787706641,17.0794684453,2.4817157622863205e-17,2.4817157622863205e-17,0.0,0.0,-299.796287854,45,305,162.37421081,-676.550143848,0.412086203656,-20.2036340131
0.0,1.0,-175.794532545,2.83787706641,17.0794684453,-5.25757303741928e-18,-5.25757303741928e-18,0.0,0.0,-340.619594218,41,306,176.309711904,-669.091524018,0.495862396302,-29.0944250126
0.0,1.0,-154.332562667,2.83787706641,17.0794684453,-1.5383267747518196e-17,-1.5383267747518196e-17,0.0,0.0,-288.255755198,45,307,161.625256992,-617.691078737,0.381378954104,-71.0838669854
0.0,1.0,-165.000835201,2.83787706641,17.0794684453,1.0033592230388501e-18,1.0033592230388501e-18,0.0,0.0,-318.020506977,40,308,158.231976907,-680.562350213,0.177171363875,36.6798743475
0.0,1.0,-160.560453248,2.83787706641,17.0794684453,7.51995025808057e-17,7.51995025808057e-17,0.0,0.0,-312.114719142,44,309,165.604561043,-636.21676404,0.444316714389,-66.4729328682
0.0,1.0,-161.584657378,2.83787706641,17.0794684453,3.678737126738961e-17,3.678737126738961e-17,0.0,0.0,-314.916104308,44,310,167.412314935,-627.097444983,0.588207280338,-68.403902872
0.0,1.0,-153.207762616,2.83787706641,17.0794684453,5.291057898319492e-18,5.291057898319492e-18,0.0,0.0,-291.266018204,41,311,170.484110552,-581.893504104,-0.378352720216,38.6576118499
0.0,1.0,-175.541215891,2.83787706641,17.0794684453,-1.0446766923504927e-17,-1.0446766923504927e-17,0.0,0.0,-336.456265348,43,312,158.149067294,-656.885917106,0.393426018592,-103.055716015
0.0,1.0,-171.795773083,2.83787706641,17.0794684453,2.194274538744261e-17,2.194274538744261e-17,0.0,0.0,-342.803861822,40,313,172.602032151,-671.260988296,0.125632816762,-12.0681113811
0.0,1.0,-180.816640448,2.83787706641,17.0794684453,-1.7437080995575636e-17,-1.7437080995575636e-17,0.0,0.0,-331.650513703,45,314,155.813536462,-587.795888562,0.555084166096,-46.0296883729
0.0,1.0,-170.777055344,2.83787706641,17.0794684453,-4.5936869155971793e-17,-4.5936869155971793e-17,0.0,0.0,-321.432862031,44,315,156.925210228,-624.129264034,0.615214736152,-100.404860168
0.0,1.0,-208.034031802,2.83787706641,17.0794684453,-9.084383604136861e-18,-9.084383604136861e-18,0.0,0.0,-381.860719751,45,316,138.763913562,-630.319538199,0.507989507438,-108.66411026
0.0,1.0,-157.021744957,2.83787706641,17.0794684453,-1.5822885303740737e-17,-1.5822885303740737e-17,0.0,0.0,-287.483240629,45,317,146.866255872,-618.583085017,0.447579227692,-77.8775683331
0.0,1.0,-164.355795639,2.83787706641,17.0794684453,-1.4728150891051908e-17,-1.4728150891051908e-17,0.0,0.0,-323.265068287,42,318,170.669835353,-629.281843492,0.580618445154,-99.6298862784
0.0,1.0,-175.907195145,2.83787706641,17.0794684453,-1.9508204575556322e-17,-1.9508204575556322e-17,0.0,0.0,-350.45018488,41,319,158.564323401,-609.007817239,0.487661795023,-95.7186360059
0.0,1.0,-168.163572907,2.83787706641,17.0794684453,2.6971403219053523e-17,2.6971403219053523e-17,0.0,0.0,-326.415712424,42,320,165.287141287,-623.54522918,0.511931058208,-78.2879983862
0.0,1.0,-159.833250282,2.83787706641,17.0794684453,-1.8803482744019587e-18,-1.8803482744019587e-18,0.0,0.0,-316.939615705,41,321,168.863445776,-564.714150859,0.359606241831,-9.23779914673
0.0,1.0,-143.729205042,2.83787706641,17.0794684453,-6.515694812253718e-17,-6.515694812253718e-17,0.0,0.0,-289.243592082,43,322,138.716647533,-584.823580912,0.296546237435,-105.1225284
0.0,1.0,-182.505430827,2.83787706641,17.0794684453,2.000034125243848e-18,2.000034125243848e-18,0.0,0.0,-334.934416347,44,323,177.210685489,-697.726994736,-0.0663712875696,52.2509919616
0.0,1.0,-156.681832061,2.83787706641,17.0794684453,-1.9164564115553297e-17,-1.9164564115553297e-17,0.0,0.0,-300.735285692,44,324,129.251544149,-572.522791719,0.302596708592,-77.4955620109
0.0,1.0,-143.839742509,2.83787706641,17.0794684453,-4.7853013291076844e-17,-4.7853013291076844e-17,0.0,0.0,-273.394232019,40,325,147.31651203,-559.473095657,0.105091741506,54.0522652386
0.0,1.0,-165.663581214,2.83787706641,17.0794684453,1.3572139919941286e-17,1.3572139919941286e-17,0.0,0.0,-319.878992521,43,326,143.839514876,-625.142139162,0.374730129023,-81.2506880701
0.0,1.0,-163.171501203,2.83787706641,17.0794684453,3.0805865865622366e-17,3.0805865865622366e-17,0.0,0.0,-302.431458852,45,327,155.32271091,-642.400177102,0.296914230778,-45.8470493932
0.0,1.0,-145.127896803,2.83787706641,17.0794684453,3.039916966650683e-17,3.039916966650683e-17,0.0,0.0,-276.320184894,44,328,122.146608195,-524.933529328,0.292701321842,-81.8056116267
0.0,1.0,-166.427160263,2.83787706641,17.0794684453,-1.1981020349322609e-17,-1.1981020349322609e-17,0.0,0.0,-313.476196258,44,329,170.534382262,-656.255449638,0.537105362725,-44.8548346876
0.0,1.0,-185.147328397,2.83787706641,17.0794684453,-1.8081630815577728e-17,-1.8081630815577728e-17,0.0,0.0,-363.04038855,42,330,151.096511947,-659.115911814,0.327304110632,-105.399319975
0.0,1.0,-161.157883498,2.83787706641,17.0794684453,-7.598122805649638e-18,-7.598122805649638e-18,0.0,0.0,-299.439714357,46,331,139.481585336,-653.688415724,0.0624780515003,-10.4430261386
0.0,1.0,-168.503270158,2.83787706641,17.0794684453,3.8371621721384986e-17,3.8371621721384986e-17,0.0,0.0,-314.202415866,45,332,150.209382002,-616.015737291,0.305674258668,-97.3387727923
0.0,1.0,-162.758738595,2.83787706641,17.0794684453,-2.253691364023333e-17,-2.253691364023333e-17,0.0,0.0,-320.164489958,42,333,158.616107139,-583.533343072,0.303630148619,-91.528980619
0.0,1.0,-164.643552551,2.83787706641,17.0794684453,1.8661483239740754e-17,1.8661483239740754e-17,0.0,0.0,-330.122358915,42,334,152.654379257,-645.513315494,0.301523674466,-36.026399824
0.0,1.0,-196.880456925,2.83787706641,17.0794684453,-1.5054799397037379e-18,-1.5054799397037379e-18,0.0,0.0,-381.168515309,41,335,150.439884228,-654.176009828,0.325008888417,-23.7551991012
0.0,1.0,-179.489246561,2.83787706641,17.0794684453,1.884800452020355e-17,1.884800452020355e-17,0.0,0.0,-355.206508654,40,336,140.009255809,-631.316310551,0.199745726134,-84.816670278
0.0,1.0,-170.602407459,2.83787706641,17.0794684453,-2.0107711537677706e-18,-2.0107711537677706e-18,0.0,0.0,-325.543693838,45,337,168.488082494,-702.52936133,0.499452966433,-84.8458049722
0.0,1.0,-145.446121183,2.83787706641,17.0794684453,-3.504764675416615e-17,-3.504764675416615e-17,0.0,0.0,-279.601439047,43,338,174.870037823,-629.394324092,0.283173193889,-13.1450832952
0.0,1.0,-172.913445574,2.83787706641,17.0794684453,-9.270210849058306e-18,-9.270210849058306e-18,0.0,0.0,-347.705421031,40,339,147.381218687,-654.694222486,0.386101046963,-109.044447939
0.0,1.0,-175.849914199,2.83787706641,17.0794684453,1.845814141926061e-18,1.845814141926061e-18,0.0,0.0,-347.484058836,42,340,183.885419991,-637.954318301,0.473113662994,-91.9022534333
0.0,1.0,-159.628973017,2.83787706641,17.0794684453,-5.138691212207936e-17,-5.138691212207936e-17,0.0,0.0,-306.013538784,43,341,121.000107992,-562.046364917,-0.0957701944458,-92.1376208063
0.0,1.0,-160.361087381,2.83787706641,17.0794684453,2.0343066466356958e-17,2.0343066466356958e-17,0.0,0.0,-302.958422265,44,342,152.26008289,-586.802648455,0.444822417474,-15.064710315
0.0,1.0,-196.540702312,2.83787706641,17.0794684453,-2.7575209465664815e-17,-2.7575209465664815e-17,0.0,0.0,-367.27473305,43,343,167.190434733,-698.614311283,0.524216721271,-91.4319473598
0.0,1.0,-151.076953378,2.83787706641,17.0794684453,6.613633252161577e-18,6.613633252161577e-18,0.0,0.0,-286.099223136,45,344,146.877798185,-579.618765372,0.274555747613,-74.6433189009
0.0,1.0,-172.238766043,2.83787706641,17.0794684453,8.022717646315076e-17,8.022717646315076e-17,0.0,0.0,-335.704291687,42,345,156.845949686,-652.463497705,0.587911485425,-90.0375452683
0.0,1.0,-167.99870548,2.83787706641,17.0794684453,1.3117168450256461e-17,1.3117168450256461e-17,0.0,0.0,-324.300437189,43,346,128.42629729,-557.689282842,-0.572460313199,-108.242266584
0.0,1.0,-188.305925904,2.83787706641,17.0794684453,3.089316242435218e-17,3.089316242435218e-17,0.0,0.0,-350.679542663,45,347,172.615259717,-683.81624803,0.427600976953,-104.474648509
0.0,1.0,-187.047563497,2.83787706641,17.0794684453,-3.503662405128699e-18,-3.503662405128699e-18,0.0,0.0,-355.189267354,45,348,156.706992084,-647.054424877,0.436883596864,-104.276464287
0.0,1.0,-169.668277888,2.83787706641,17.0794684453,2.7273329305509624e-17,2.7273329305509624e-17,0.0,0.0,-327.598686263,42,349,163.995593299,-632.887168143,0.427678049737,-5.05236399499
0.0,1.0,-186.947292981,2.83787706641,17.0794684453,-5.3474258308623924e-17,-5.3474258308623924e-17,0.0,0.0,-363.657033393,43,350,156.075374232,-701.561562135,0.624753423199,-103.931976882
0.0,1.0,-176.464675107,2.83787706641,17.0794684453,-2.529885477516454e-17,-2.529885477516454e-17,0.0,0.0,-329.227351593,45,351,157.5164076,-685.353371493,0.669275222215,-77.2565748678
0.0,1.0,-160.134203037,2.83787706641,17.0794684453,-3.718579144672484e-17,-3.718579144672484e-17,0.0,0.0,-313.335156483,42,352,161.144307428,-631.435468282,0.0783356917482,-25.5815955826
